Recebimentos;;;;;;;;;
Tipo;FormaPagamento;Pagamento;Crédito;Valor;ValorLiquido;Pedido;Colaborador;Id Caixa;Unidade
Recebimento - Vendas;Cartão de Débito Visa;31/05/2022 09:05:06;01/06/2022;R$ 43,00;R$ 42,27;150818;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;31/05/2022 08:57:58;15/06/2022;R$ 75,99;R$ 66,87;150821;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;31/05/2022 08:56:51;15/06/2022;R$ 23,99;R$ 21,11;150820;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;31/05/2022 08:55:26;15/06/2022;R$ 24,99;R$ 21,99;150819;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;31/05/2022 08:34:39;01/06/2022;R$ 29,00;R$ 28,35;150815;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;31/05/2022 08:24:55;01/06/2022;R$ 38,00;R$ 37,15;150816;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;31/05/2022 08:10:12;31/05/2022;R$ 32,00;R$ 32,00;150814;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;31/05/2022 07:59:38;01/06/2022;R$ 22,00;R$ 21,63;150813;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;31/05/2022 07:54:56;01/06/2022;R$ 5,00;R$ 4,88;150812;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;31/05/2022 07:54:06;31/05/2022;R$ 12,00;R$ 12,00;150811;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;31/05/2022 07:53:37;01/06/2022;R$ 13,50;R$ 13,27;150810;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;31/05/2022 07:47:27;01/06/2022;R$ 9,50;R$ 9,34;150809;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;31/05/2022 07:44:26;01/06/2022;R$ 11,00;R$ 10,81;150808;1-Gleica;1815;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Outros;30/05/2022 20:25:50;31/05/2022;R$ 5,00;R$ 4,90;150709;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 20:25:41;31/05/2022;R$ 24,00;R$ 23,59;150748;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 20:08:52;31/05/2022;R$ 16,00;R$ 15,64;150699;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 20:07:55;31/05/2022;R$ 13,50;R$ 13,27;150755;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Vale Refeição Outros;30/05/2022 20:07:14;31/05/2022;R$ 43,50;R$ 42,19;150696;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 20:06:23;30/05/2022;R$ 6,00;R$ 6,00;150807;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 20:02:27;31/05/2022;R$ 6,00;R$ 5,89;150734;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 20:02:21;30/05/2022;R$ 20,00;R$ 20,00;150734;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 20:00:48;14/06/2022;R$ 35,99;R$ 31,67;150806;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:59:53;14/06/2022;R$ 26,99;R$ 23,75;150805;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:58:58;14/06/2022;R$ 33,99;R$ 29,91;150804;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:58:11;14/06/2022;R$ 54,48;R$ 47,94;150803;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:54:32;14/06/2022;R$ 34,99;R$ 30,79;150802;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:53:15;14/06/2022;R$ 31,99;R$ 28,15;150801;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:52:05;14/06/2022;R$ 28,99;R$ 25,51;150798;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;30/05/2022 19:51:04;31/05/2022;R$ 10,00;R$ 9,77;150800;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 19:49:17;30/05/2022;R$ 12,00;R$ 12,00;150799;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:46:14;14/06/2022;R$ 41,47;R$ 36,49;150797;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood - Incentivo Outros;30/05/2022 19:46:09;30/05/2022;R$ 9,00;R$ 9,00;150797;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:44:00;14/06/2022;R$ 40,99;R$ 36,07;150796;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:43:05;14/06/2022;R$ 60,99;R$ 53,67;150795;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:41:51;14/06/2022;R$ 24,99;R$ 21,99;150794;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:39:28;14/06/2022;R$ 65,99;R$ 58,07;150792;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 19:37:32;31/05/2022;R$ 30,00;R$ 29,49;150793;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:35:10;14/06/2022;R$ 25,99;R$ 22,87;150791;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:29:46;14/06/2022;R$ 34,99;R$ 30,79;150790;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 19:28:23;30/05/2022;R$ 10,00;R$ 10,00;150789;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:28:03;14/06/2022;R$ 32,99;R$ 29,03;150788;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:26:54;14/06/2022;R$ 38,99;R$ 34,31;150786;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 19:26:20;30/05/2022;R$ 14,50;R$ 14,50;150787;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:24:47;14/06/2022;R$ 36,99;R$ 32,55;150785;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:23:50;14/06/2022;R$ 34,99;R$ 30,79;150784;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:23:11;14/06/2022;R$ 24,99;R$ 21,99;150782;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 19:21:41;31/05/2022;R$ 15,50;R$ 15,23;150783;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:20:04;14/06/2022;R$ 45,49;R$ 40,03;150780;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 19:19:27;30/05/2022;R$ 18,00;R$ 18,00;150781;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:17:45;14/06/2022;R$ 27,99;R$ 24,63;150779;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:16:43;14/06/2022;R$ 62,99;R$ 55,43;150778;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:15:27;14/06/2022;R$ 30,99;R$ 27,27;150777;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 19:14:22;14/06/2022;R$ 29,99;R$ 26,39;150776;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 19:09:05;30/05/2022;R$ 31,00;R$ 31,00;150766;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 19:08:39;31/05/2022;R$ 14,00;R$ 13,76;150774;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 19:04:54;31/05/2022;R$ 18,50;R$ 18,18;150773;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 18:57:53;31/05/2022;R$ 10,00;R$ 9,83;150772;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;30/05/2022 18:55:51;30/05/2022;R$ 20,00;R$ 19,52;150757;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 18:54:08;31/05/2022;R$ 13,00;R$ 12,78;150765;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:52:06;30/05/2022;R$ 5,50;R$ 5,50;150771;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:50:31;30/05/2022;R$ 4,00;R$ 4,00;150770;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:50:03;30/05/2022;R$ 26,00;R$ 26,00;150769;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:47:44;30/05/2022;R$ 39,00;R$ 39,00;150745;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 18:42:49;31/05/2022;R$ 30,00;R$ 29,33;150768;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 18:41:21;31/05/2022;R$ 12,00;R$ 11,73;150767;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:29:03;30/05/2022;R$ 14,00;R$ 14,00;150750;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 18:28:13;31/05/2022;R$ 28,00;R$ 27,52;150764;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:25:34;30/05/2022;R$ 22,00;R$ 22,00;150763;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 18:24:51;31/05/2022;R$ 16,00;R$ 15,73;150762;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 18:22:28;31/05/2022;R$ 27,00;R$ 26,54;150761;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;30/05/2022 18:20:31;30/05/2022;R$ 30,00;R$ 30,00;150760;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:18:56;30/05/2022;R$ 9,50;R$ 9,50;150759;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 18:14:50;31/05/2022;R$ 50,50;R$ 49,65;150758;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;30/05/2022 18:08:56;31/05/2022;R$ 10,00;R$ 9,77;150756;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 18:07:45;31/05/2022;R$ 38,00;R$ 37,15;150751;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 18:06:52;30/05/2022;R$ 36,00;R$ 36,00;150738;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 17:53:07;31/05/2022;R$ 39,00;R$ 38,13;150754;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 17:42:26;31/05/2022;R$ 38,00;R$ 37,15;150753;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 17:41:19;31/05/2022;R$ 30,00;R$ 29,49;150752;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 17:26:16;31/05/2022;R$ 9,00;R$ 8,84;150749;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 17:22:30;31/05/2022;R$ 13,50;R$ 13,27;150747;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 17:18:53;31/05/2022;R$ 32,00;R$ 31,28;150746;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 17:04:59;30/05/2022;R$ 8,50;R$ 8,50;150744;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 16:55:07;31/05/2022;R$ 8,00;R$ 7,82;150743;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 16:43:00;30/05/2022;R$ 9,00;R$ 9,00;150742;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 16:38:56;31/05/2022;R$ 25,00;R$ 24,58;150741;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 16:37:18;30/05/2022;R$ 5,00;R$ 5,00;150740;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 16:37:16;31/05/2022;R$ 7,00;R$ 6,88;150740;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 16:36:39;30/05/2022;R$ 38,00;R$ 38,00;150739;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 16:22:00;31/05/2022;R$ 26,00;R$ 25,42;150701;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 16:18:43;31/05/2022;R$ 19,00;R$ 18,68;150737;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 16:15:06;30/05/2022;R$ 31,00;R$ 31,00;150736;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 16:13:06;31/05/2022;R$ 8,00;R$ 7,82;150735;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;30/05/2022 16:06:59;30/05/2022;R$ 27,00;R$ 26,36;150730;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 16:02:31;31/05/2022;R$ 32,00;R$ 31,28;150733;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 16:00:40;31/05/2022;R$ 26,50;R$ 25,91;150732;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:56:34;30/05/2022;R$ 6,00;R$ 6,00;150731;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:44:33;30/05/2022;R$ 7,00;R$ 7,00;150729;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:43:57;30/05/2022;R$ 7,00;R$ 7,00;150728;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 15:43:27;31/05/2022;R$ 22,00;R$ 21,63;150702;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 15:41:06;31/05/2022;R$ 19,00;R$ 18,68;150727;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 15:32:43;31/05/2022;R$ 8,00;R$ 7,82;150726;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;30/05/2022 15:30:53;31/05/2022;R$ 12,00;R$ 11,73;150725;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 15:30:08;31/05/2022;R$ 10,00;R$ 9,77;150724;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:20:42;30/05/2022;R$ 7,00;R$ 7,00;150723;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 15:19:27;31/05/2022;R$ 4,00;R$ 3,93;150722;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 15:17:35;31/05/2022;R$ 31,00;R$ 30,47;150710;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:16:08;30/05/2022;R$ 22,00;R$ 22,00;150713;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 15:12:04;30/05/2022;R$ 4,00;R$ 4,00;150721;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;30/05/2022 15:08:36;31/05/2022;R$ 6,00;R$ 5,86;150720;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 15:07:40;31/05/2022;R$ 39,00;R$ 38,34;150719;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 15:06:02;31/05/2022;R$ 24,00;R$ 23,46;150718;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 15:00:39;31/05/2022;R$ 17,00;R$ 16,71;150708;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 14:57:12;30/05/2022;R$ 4,00;R$ 4,00;150717;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 14:54:19;31/05/2022;R$ 4,00;R$ 3,93;150716;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 14:53:23;31/05/2022;R$ 17,00;R$ 16,71;150715;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 14:52:24;30/05/2022;R$ 16,00;R$ 16,00;150714;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Elo;30/05/2022 14:49:32;30/05/2022;R$ 8,00;R$ 7,81;150712;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Visa;30/05/2022 14:45:46;31/05/2022;R$ 16,00;R$ 15,64;150711;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 14:31:22;30/05/2022;R$ 4,00;R$ 4,00;150707;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 14:30:21;31/05/2022;R$ 24,00;R$ 23,46;150706;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 14:28:10;30/05/2022;R$ 14,00;R$ 14,00;150704;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 14:22:49;30/05/2022;R$ 66,00;R$ 66,00;150703;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 14:18:41;31/05/2022;R$ 36,00;R$ 35,20;150700;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 13:56:20;31/05/2022;R$ 117,00;R$ 114,40;150695;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 13:32:04;30/05/2022;R$ 12,00;R$ 12,00;150698;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 13:25:54;30/05/2022;R$ 9,00;R$ 9,00;150697;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 12:49:45;31/05/2022;R$ 15,50;R$ 15,23;150694;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;30/05/2022 12:49:02;30/05/2022;R$ 16,00;R$ 16,00;150694;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 12:29:34;14/06/2022;R$ 45,99;R$ 40,47;150693;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 12:27:15;14/06/2022;R$ 26,00;R$ 22,88;150692;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 12:25:31;14/06/2022;R$ 28,99;R$ 25,51;150691;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Pagamento Instantâneo (PIX) Outros;30/05/2022 12:16:30;30/05/2022;R$ 28,00;R$ 28,00;150690;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Mastercard;30/05/2022 12:14:58;31/05/2022;R$ 19,00;R$ 18,57;150689;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 12:12:29;31/05/2022;R$ 15,50;R$ 15,23;150688;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Dinheiro;30/05/2022 11:17:10;30/05/2022;R$ 44,50;R$ 44,50;150682;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 11:06:42;31/05/2022;R$ 12,00;R$ 11,79;150687;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Visa;30/05/2022 11:04:34;31/05/2022;R$ 17,50;R$ 17,20;150686;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Crédito Elo;30/05/2022 10:57:59;30/05/2022;R$ 28,50;R$ 27,61;150684;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;Cartão de Débito Mastercard;30/05/2022 10:50:57;31/05/2022;R$ 7,00;R$ 6,88;150683;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:41:14;14/06/2022;R$ 49,99;R$ 43,99;150681;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:39:25;14/06/2022;R$ 27,99;R$ 24,63;150680;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:38:23;14/06/2022;R$ 28,99;R$ 25,51;150679;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:37:39;14/06/2022;R$ 23,99;R$ 21,11;150678;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:37:09;14/06/2022;R$ 23,99;R$ 21,11;150677;1-Gleica;1814;Inverno D´Italia Bragança Paulista
Recebimento - Vendas;iFood Online Outros;30/05/2022 10:36:04;14/06/2022;R$ 23,99;R$ 21,11;150676;1-Gleica;1814;Inverno D´Italia Bragança Paulista
